level,entity_name,state,year,quarter,registered_users
pincodes,641602,tamil-nadu,2018,3,32062
pincodes,602105,tamil-nadu,2018,3,30685
pincodes,635109,tamil-nadu,2018,3,30342
pincodes,600042,tamil-nadu,2018,3,27281
pincodes,600056,tamil-nadu,2018,3,25710
pincodes,635126,tamil-nadu,2018,3,25446
pincodes,600119,tamil-nadu,2018,3,25310
pincodes,600003,tamil-nadu,2018,3,25211
pincodes,600053,tamil-nadu,2018,3,24350
districts,chennai,tamil-nadu,2018,4,689276
districts,thiruvallur,tamil-nadu,2018,4,514830
districts,chengalpattu,tamil-nadu,2018,4,483785
districts,coimbatore,tamil-nadu,2018,4,415090
districts,kancheepuram,tamil-nadu,2018,4,318007
districts,tiruppur,tamil-nadu,2018,4,227253
districts,salem,tamil-nadu,2018,4,215365
districts,madurai,tamil-nadu,2018,4,183206
districts,krishnagiri,tamil-nadu,2018,4,172743
districts,tiruchirappalli,tamil-nadu,2018,4,160006
pincodes,600100,tamil-nadu,2018,4,42866
pincodes,641602,tamil-nadu,2018,4,41636
pincodes,602105,tamil-nadu,2018,4,40337
pincodes,635109,tamil-nadu,2018,4,39553
pincodes,600042,tamil-nadu,2018,4,35139
pincodes,600056,tamil-nadu,2018,4,34394
pincodes,635126,tamil-nadu,2018,4,33327
pincodes,600119,tamil-nadu,2018,4,32763
pincodes,600053,tamil-nadu,2018,4,32652
pincodes,600003,tamil-nadu,2018,4,31780
districts,chennai,tamil-nadu,2018,1,292004
districts,thiruvallur,tamil-nadu,2018,1,215622
districts,chengalpattu,tamil-nadu,2018,1,215210
districts,coimbatore,tamil-nadu,2018,1,170306
districts,kancheepuram,tamil-nadu,2018,1,136352
districts,salem,tamil-nadu,2018,1,88288
districts,tiruppur,tamil-nadu,2018,1,87652
districts,madurai,tamil-nadu,2018,1,72582
districts,krishnagiri,tamil-nadu,2018,1,66958
districts,tiruchirappalli,tamil-nadu,2018,1,62230
pincodes,600100,tamil-nadu,2018,1,19254
pincodes,602105,tamil-nadu,2018,1,17170
pincodes,641602,tamil-nadu,2018,1,17139
pincodes,635109,tamil-nadu,2018,1,16386
pincodes,600042,tamil-nadu,2018,1,16188
pincodes,600003,tamil-nadu,2018,1,16113
pincodes,600119,tamil-nadu,2018,1,15020
pincodes,600056,tamil-nadu,2018,1,14894
pincodes,600053,tamil-nadu,2018,1,13947
pincodes,600097,tamil-nadu,2018,1,13934
districts,chennai,tamil-nadu,2019,2,969955
districts,thiruvallur,tamil-nadu,2019,2,733978
districts,chengalpattu,tamil-nadu,2019,2,667137
districts,coimbatore,tamil-nadu,2019,2,584160
districts,kancheepuram,tamil-nadu,2019,2,447527
districts,tiruppur,tamil-nadu,2019,2,324350
districts,salem,tamil-nadu,2019,2,302033
districts,madurai,tamil-nadu,2019,2,268420
districts,krishnagiri,tamil-nadu,2019,2,252986
districts,tiruchirappalli,tamil-nadu,2019,2,229886
pincodes,600100,tamil-nadu,2019,2,59144
pincodes,641602,tamil-nadu,2019,2,58046
pincodes,635109,tamil-nadu,2019,2,56022
pincodes,602105,tamil-nadu,2019,2,55771
pincodes,600003,tamil-nadu,2019,2,51153
pincodes,600056,tamil-nadu,2019,2,48134
pincodes,635126,tamil-nadu,2019,2,47157
pincodes,600042,tamil-nadu,2019,2,47069
pincodes,600053,tamil-nadu,2019,2,45586
pincodes,600116,tamil-nadu,2019,2,43913
districts,chennai,tamil-nadu,2019,3,1090190
districts,thiruvallur,tamil-nadu,2019,3,828137
districts,chengalpattu,tamil-nadu,2019,3,744424
districts,coimbatore,tamil-nadu,2019,3,669547
districts,kancheepuram,tamil-nadu,2019,3,503192
districts,tiruppur,tamil-nadu,2019,3,371296
districts,salem,tamil-nadu,2019,3,342259
districts,madurai,tamil-nadu,2019,3,305793
districts,krishnagiri,tamil-nadu,2019,3,290478
districts,tiruchirappalli,tamil-nadu,2019,3,261919
pincodes,641602,tamil-nadu,2019,3,66075
pincodes,600100,tamil-nadu,2019,3,65467
pincodes,635109,tamil-nadu,2019,3,63628
pincodes,602105,tamil-nadu,2019,3,62631
pincodes,600003,tamil-nadu,2019,3,60506
pincodes,600056,tamil-nadu,2019,3,54402
pincodes,635126,tamil-nadu,2019,3,53597
pincodes,600042,tamil-nadu,2019,3,51880
pincodes,600053,tamil-nadu,2019,3,50908
pincodes,600116,tamil-nadu,2019,3,49401
districts,chennai,tamil-nadu,2019,4,1216610
districts,thiruvallur,tamil-nadu,2019,4,934744
districts,chengalpattu,tamil-nadu,2019,4,829575
districts,coimbatore,tamil-nadu,2019,4,767480
districts,kancheepuram,tamil-nadu,2019,4,564806
districts,tiruppur,tamil-nadu,2019,4,427694
districts,salem,tamil-nadu,2019,4,390301
districts,madurai,tamil-nadu,2019,4,351234
districts,krishnagiri,tamil-nadu,2019,4,335178
districts,tiruchirappalli,tamil-nadu,2019,4,299366
pincodes,641602,tamil-nadu,2019,4,75544
pincodes,600100,tamil-nadu,2019,4,72286
pincodes,635109,tamil-nadu,2019,4,72159
pincodes,602105,tamil-nadu,2019,4,70089
pincodes,600003,tamil-nadu,2019,4,67897
pincodes,600056,tamil-nadu,2019,4,60936
pincodes,635126,tamil-nadu,2019,4,60812
pincodes,600042,tamil-nadu,2019,4,56848
pincodes,600053,tamil-nadu,2019,4,56622
pincodes,600116,tamil-nadu,2019,4,55253
districts,chennai,tamil-nadu,2019,1,830586
districts,thiruvallur,tamil-nadu,2019,1,625908
districts,chengalpattu,tamil-nadu,2019,1,578045
districts,coimbatore,tamil-nadu,2019,1,495350
districts,kancheepuram,tamil-nadu,2019,1,385091
districts,tiruppur,tamil-nadu,2019,1,273869
districts,salem,tamil-nadu,2019,1,257624
districts,madurai,tamil-nadu,2019,1,224783
districts,krishnagiri,tamil-nadu,2019,1,212859
districts,tiruchirappalli,tamil-nadu,2019,1,193798
pincodes,600100,tamil-nadu,2019,1,51245
pincodes,641602,tamil-nadu,2019,1,49716
pincodes,602105,tamil-nadu,2019,1,48656
pincodes,635109,tamil-nadu,2019,1,48062
pincodes,600042,tamil-nadu,2019,1,41510
pincodes,600056,tamil-nadu,2019,1,41450
pincodes,635126,tamil-nadu,2019,1,40399
pincodes,600053,tamil-nadu,2019,1,39199
pincodes,600119,tamil-nadu,2019,1,38537
pincodes,600003,tamil-nadu,2019,1,38221
districts,chennai,tamil-nadu,2020,2,1436722
districts,thiruvallur,tamil-nadu,2020,2,1140330
districts,chengalpattu,tamil-nadu,2020,2,979769
districts,coimbatore,tamil-nadu,2020,2,958191
districts,kancheepuram,tamil-nadu,2020,2,678899
districts,tiruppur,tamil-nadu,2020,2,550609
districts,salem,tamil-nadu,2020,2,499360
districts,madurai,tamil-nadu,2020,2,456527
districts,krishnagiri,tamil-nadu,2020,2,424184
districts,tiruchirappalli,tamil-nadu,2020,2,383178
pincodes,641602,tamil-nadu,2020,2,95158
pincodes,635109,tamil-nadu,2020,2,87458
pincodes,600100,tamil-nadu,2020,2,83667
pincodes,602105,tamil-nadu,2020,2,82779
pincodes,600003,tamil-nadu,2020,2,77789
pincodes,635126,tamil-nadu,2020,2,73063
pincodes,600056,tamil-nadu,2020,2,72281
pincodes,600053,tamil-nadu,2020,2,67058
pincodes,600116,tamil-nadu,2020,2,65439
pincodes,600042,tamil-nadu,2020,2,64796
districts,chennai,tamil-nadu,2020,3,1566152
districts,thiruvallur,tamil-nadu,2020,3,1260923
districts,coimbatore,tamil-nadu,2020,3,1073680
districts,chengalpattu,tamil-nadu,2020,3,1064263
districts,kancheepuram,tamil-nadu,2020,3,744437
districts,tiruppur,tamil-nadu,2020,3,625391
districts,salem,tamil-nadu,2020,3,564858
districts,madurai,tamil-nadu,2020,3,516447
districts,krishnagiri,tamil-nadu,2020,3,480568
districts,tiruchirappalli,tamil-nadu,2020,3,433221
pincodes,641602,tamil-nadu,2020,3,107812
pincodes,635109,tamil-nadu,2020,3,97699
pincodes,602105,tamil-nadu,2020,3,90254
pincodes,600100,tamil-nadu,2020,3,90250
pincodes,600003,tamil-nadu,2020,3,81870
pincodes,635126,tamil-nadu,2020,3,80964
pincodes,600056,tamil-nadu,2020,3,78968
pincodes,600053,tamil-nadu,2020,3,73528
pincodes,600116,tamil-nadu,2020,3,71557
pincodes,600042,tamil-nadu,2020,3,69297
districts,chennai,tamil-nadu,2020,4,1731527
districts,thiruvallur,tamil-nadu,2020,4,1408348
districts,coimbatore,tamil-nadu,2020,4,1205249
districts,chengalpattu,tamil-nadu,2020,4,1170720
districts,kancheepuram,tamil-nadu,2020,4,829207
districts,tiruppur,tamil-nadu,2020,4,710489
districts,salem,tamil-nadu,2020,4,638883
districts,madurai,tamil-nadu,2020,4,582252
districts,krishnagiri,tamil-nadu,2020,4,545815
districts,tiruchirappalli,tamil-nadu,2020,4,487716
pincodes,641602,tamil-nadu,2020,4,121857
pincodes,635109,tamil-nadu,2020,4,110280
pincodes,602105,tamil-nadu,2020,4,100634
pincodes,600100,tamil-nadu,2020,4,98526
pincodes,635126,tamil-nadu,2020,4,90075
pincodes,600003,tamil-nadu,2020,4,87638
pincodes,600056,tamil-nadu,2020,4,87572
pincodes,600053,tamil-nadu,2020,4,81716
pincodes,600116,tamil-nadu,2020,4,79368
pincodes,600042,tamil-nadu,2020,4,75433
districts,chennai,tamil-nadu,2020,1,1340762
districts,thiruvallur,tamil-nadu,2020,1,1041642
districts,chengalpattu,tamil-nadu,2020,1,912587
districts,coimbatore,tamil-nadu,2020,1,868832
districts,kancheepuram,tamil-nadu,2020,1,626872
districts,tiruppur,tamil-nadu,2020,1,488697
districts,salem,tamil-nadu,2020,1,442045
districts,madurai,tamil-nadu,2020,1,402474
districts,krishnagiri,tamil-nadu,2020,1,379857
districts,tiruchirappalli,tamil-nadu,2020,1,339829
pincodes,641602,tamil-nadu,2020,1,85509
pincodes,635109,tamil-nadu,2020,1,80309
pincodes,600100,tamil-nadu,2020,1,78806
pincodes,602105,tamil-nadu,2020,1,77276
pincodes,600003,tamil-nadu,2020,1,74485
pincodes,635126,tamil-nadu,2020,1,67464
pincodes,600056,tamil-nadu,2020,1,67263
pincodes,600053,tamil-nadu,2020,1,62400
pincodes,600042,tamil-nadu,2020,1,61417
pincodes,600116,tamil-nadu,2020,1,60816
districts,chennai,tamil-nadu,2024,2,3447286
districts,thiruvallur,tamil-nadu,2024,2,2888323
districts,coimbatore,tamil-nadu,2024,2,2453619
districts,chengalpattu,tamil-nadu,2024,2,2351888
districts,kancheepuram,tamil-nadu,2024,2,1698969
districts,tiruppur,tamil-nadu,2024,2,1506694
districts,salem,tamil-nadu,2024,2,1337032
districts,madurai,tamil-nadu,2024,2,1205081
districts,krishnagiri,tamil-nadu,2024,2,1146774
districts,tiruchirappalli,tamil-nadu,2024,2,1012247
pincodes,641602,tamil-nadu,2024,2,256556
pincodes,635109,tamil-nadu,2024,2,225667
pincodes,602105,tamil-nadu,2024,2,212187
pincodes,600100,tamil-nadu,2024,2,194157
pincodes,635126,tamil-nadu,2024,2,184693
pincodes,600056,tamil-nadu,2024,2,175824
pincodes,600003,tamil-nadu,2024,2,170471
pincodes,600053,tamil-nadu,2024,2,164811
pincodes,600116,tamil-nadu,2024,2,159154
pincodes,641687,tamil-nadu,2024,2,148437
districts,chennai,tamil-nadu,2024,3,5387490
districts,coimbatore,tamil-nadu,2024,3,2624716
districts,chengalpattu,tamil-nadu,2024,3,2254071
districts,tiruppur,tamil-nadu,2024,3,1682241
districts,tiruvallur,tamil-nadu,2024,3,1651599
districts,salem,tamil-nadu,2024,3,1448401
districts,krishnagiri,tamil-nadu,2024,3,1243966
districts,madurai,tamil-nadu,2024,3,1229378
districts,tiruchirappalli,tamil-nadu,2024,3,1021499
districts,erode,tamil-nadu,2024,3,930653
pincodes,635109,tamil-nadu,2024,3,277842
pincodes,600100,tamil-nadu,2024,3,209231
pincodes,602105,tamil-nadu,2024,3,186610
pincodes,600044,tamil-nadu,2024,3,160374
pincodes,641605,tamil-nadu,2024,3,158729
pincodes,600014,tamil-nadu,2024,3,157859
pincodes,600056,tamil-nadu,2024,3,155782
pincodes,641603,tamil-nadu,2024,3,149737
pincodes,641654,tamil-nadu,2024,3,146438
pincodes,600042,tamil-nadu,2024,3,142905
districts,chennai,tamil-nadu,2024,4,5541760
districts,coimbatore,tamil-nadu,2024,4,2702014
districts,chengalpattu,tamil-nadu,2024,4,2319818
districts,tiruppur,tamil-nadu,2024,4,1731021
districts,tiruvallur,tamil-nadu,2024,4,1698495
districts,salem,tamil-nadu,2024,4,1492614
districts,krishnagiri,tamil-nadu,2024,4,1282448
districts,madurai,tamil-nadu,2024,4,1266349
districts,tiruchirappalli,tamil-nadu,2024,4,1053136
districts,erode,tamil-nadu,2024,4,958405
pincodes,635109,tamil-nadu,2024,4,286712
pincodes,600100,tamil-nadu,2024,4,215351
pincodes,602105,tamil-nadu,2024,4,191714
pincodes,600044,tamil-nadu,2024,4,164628
pincodes,641605,tamil-nadu,2024,4,163525
pincodes,600014,tamil-nadu,2024,4,162154
pincodes,600056,tamil-nadu,2024,4,160207
pincodes,641603,tamil-nadu,2024,4,154106
pincodes,641654,tamil-nadu,2024,4,150380
pincodes,600042,tamil-nadu,2024,4,146544
districts,chennai,tamil-nadu,2024,1,3324538
districts,thiruvallur,tamil-nadu,2024,1,2781638
districts,coimbatore,tamil-nadu,2024,1,2365485
districts,chengalpattu,tamil-nadu,2024,1,2267245
districts,kancheepuram,tamil-nadu,2024,1,1636613
districts,tiruppur,tamil-nadu,2024,1,1450347
districts,salem,tamil-nadu,2024,1,1286923
districts,madurai,tamil-nadu,2024,1,1160424
districts,krishnagiri,tamil-nadu,2024,1,1103984
districts,tiruchirappalli,tamil-nadu,2024,1,974721
pincodes,641602,tamil-nadu,2024,1,246961
pincodes,635109,tamil-nadu,2024,1,217442
pincodes,602105,tamil-nadu,2024,1,204324
pincodes,600100,tamil-nadu,2024,1,187325
pincodes,635126,tamil-nadu,2024,1,177862
pincodes,600056,tamil-nadu,2024,1,169513
pincodes,600003,tamil-nadu,2024,1,164667
pincodes,600053,tamil-nadu,2024,1,158665
pincodes,600116,tamil-nadu,2024,1,153412
pincodes,641687,tamil-nadu,2024,1,142791
districts,chennai,tamil-nadu,2022,2,2509588
districts,thiruvallur,tamil-nadu,2022,2,2075274
districts,coimbatore,tamil-nadu,2022,2,1775760
districts,chengalpattu,tamil-nadu,2022,2,1704864
districts,kancheepuram,tamil-nadu,2022,2,1220237
districts,tiruppur,tamil-nadu,2022,2,1070480
districts,salem,tamil-nadu,2022,2,954155
districts,madurai,tamil-nadu,2022,2,864806
districts,krishnagiri,tamil-nadu,2022,2,818552
districts,tiruchirappalli,tamil-nadu,2022,2,725751
pincodes,641602,tamil-nadu,2022,2,182250
pincodes,635109,tamil-nadu,2022,2,162465
pincodes,602105,tamil-nadu,2022,2,150085
pincodes,600100,tamil-nadu,2022,2,141741
pincodes,635126,tamil-nadu,2022,2,132473
pincodes,600056,tamil-nadu,2022,2,127333
pincodes,600003,tamil-nadu,2022,2,125101
pincodes,600053,tamil-nadu,2022,2,119247
pincodes,600116,tamil-nadu,2022,2,115418
pincodes,600042,tamil-nadu,2022,2,107903
districts,chennai,tamil-nadu,2022,3,2635738
districts,thiruvallur,tamil-nadu,2022,3,2183990
districts,coimbatore,tamil-nadu,2022,3,1867655
districts,chengalpattu,tamil-nadu,2022,3,1791530
districts,kancheepuram,tamil-nadu,2022,3,1284243
districts,tiruppur,tamil-nadu,2022,3,1128474
districts,salem,tamil-nadu,2022,3,1005031
districts,madurai,tamil-nadu,2022,3,910111
districts,krishnagiri,tamil-nadu,2022,3,862231
districts,tiruchirappalli,tamil-nadu,2022,3,763327
pincodes,641602,tamil-nadu,2022,3,192242
pincodes,635109,tamil-nadu,2022,3,170986
pincodes,602105,tamil-nadu,2022,3,158440
pincodes,600100,tamil-nadu,2022,3,148795
pincodes,635126,tamil-nadu,2022,3,139569
pincodes,600056,tamil-nadu,2022,3,133858
pincodes,600003,tamil-nadu,2022,3,131177
pincodes,600053,tamil-nadu,2022,3,125379
pincodes,600116,tamil-nadu,2022,3,121335
pincodes,600042,tamil-nadu,2022,3,113181
districts,chennai,tamil-nadu,2022,4,2763151
districts,thiruvallur,tamil-nadu,2022,4,2290089
districts,coimbatore,tamil-nadu,2022,4,1955681
districts,chengalpattu,tamil-nadu,2022,4,1876163
districts,kancheepuram,tamil-nadu,2022,4,1346845
districts,tiruppur,tamil-nadu,2022,4,1183174
districts,salem,tamil-nadu,2022,4,1052099
districts,madurai,tamil-nadu,2022,4,953739
districts,krishnagiri,tamil-nadu,2022,4,902906
districts,tiruchirappalli,tamil-nadu,2022,4,798742
pincodes,641602,tamil-nadu,2022,4,202276
pincodes,635109,tamil-nadu,2022,4,179344
pincodes,602105,tamil-nadu,2022,4,166520
pincodes,600100,tamil-nadu,2022,4,155909
pincodes,635126,tamil-nadu,2022,4,146590
pincodes,600056,tamil-nadu,2022,4,140407
pincodes,600003,tamil-nadu,2022,4,137459
pincodes,600053,tamil-nadu,2022,4,131493
pincodes,600116,tamil-nadu,2022,4,127254
pincodes,600042,tamil-nadu,2022,4,118508
districts,chennai,tamil-nadu,2022,1,2388315
districts,thiruvallur,tamil-nadu,2022,1,1970646
districts,coimbatore,tamil-nadu,2022,1,1687096
districts,chengalpattu,tamil-nadu,2022,1,1621177
districts,kancheepuram,tamil-nadu,2022,1,1158719
districts,tiruppur,tamil-nadu,2022,1,1014036
districts,salem,tamil-nadu,2022,1,905104
districts,madurai,tamil-nadu,2022,1,820952
districts,krishnagiri,tamil-nadu,2022,1,776101
districts,tiruchirappalli,tamil-nadu,2022,1,688562
pincodes,641602,tamil-nadu,2022,1,172812
pincodes,635109,tamil-nadu,2022,1,154260
pincodes,602105,tamil-nadu,2022,1,142269
pincodes,600100,tamil-nadu,2022,1,134860
pincodes,635126,tamil-nadu,2022,1,125806
pincodes,600056,tamil-nadu,2022,1,121108
pincodes,600003,tamil-nadu,2022,1,119226
pincodes,600053,tamil-nadu,2022,1,113418
pincodes,600116,tamil-nadu,2022,1,109830
pincodes,600042,tamil-nadu,2022,1,102844
districts,chandigarh,chandigarh,2023,2,678662
pincodes,160101,chandigarh,2023,2,97213
pincodes,160002,chandigarh,2023,2,84151
pincodes,160036,chandigarh,2023,2,71473
pincodes,160047,chandigarh,2023,2,68217
pincodes,160022,chandigarh,2023,2,51332
pincodes,160014,chandigarh,2023,2,49435
pincodes,160030,chandigarh,2023,2,24769
pincodes,160015,chandigarh,2023,2,24711
pincodes,160011,chandigarh,2023,2,23730
pincodes,160019,chandigarh,2023,2,23569
districts,chandigarh,chandigarh,2023,3,704144
pincodes,160101,chandigarh,2023,3,100857
pincodes,160002,chandigarh,2023,3,87417
pincodes,160036,chandigarh,2023,3,74155
pincodes,160047,chandigarh,2023,3,70803
pincodes,160022,chandigarh,2023,3,53191
pincodes,160014,chandigarh,2023,3,51386
pincodes,160030,chandigarh,2023,3,25743
pincodes,160015,chandigarh,2023,3,25596
pincodes,160011,chandigarh,2023,3,24560
pincodes,160025,chandigarh,2023,3,24439
districts,chandigarh,chandigarh,2023,4,727594
pincodes,160101,chandigarh,2023,4,104350
pincodes,160002,chandigarh,2023,4,90463
pincodes,160036,chandigarh,2023,4,76529
pincodes,160047,chandigarh,2023,4,73128
pincodes,160022,chandigarh,2023,4,54824
pincodes,160014,chandigarh,2023,4,53225
pincodes,160030,chandigarh,2023,4,26584
pincodes,160015,chandigarh,2023,4,26399
pincodes,160011,chandigarh,2023,4,25331
pincodes,160025,chandigarh,2023,4,25291
districts,chandigarh,chandigarh,2023,1,654522
pincodes,160101,chandigarh,2023,1,93655
pincodes,160002,chandigarh,2023,1,81021
pincodes,160036,chandigarh,2023,1,68977
pincodes,160047,chandigarh,2023,1,65836
pincodes,160022,chandigarh,2023,1,49605
pincodes,160014,chandigarh,2023,1,47548
pincodes,160030,chandigarh,2023,1,23910
pincodes,160015,chandigarh,2023,1,23885
pincodes,160011,chandigarh,2023,1,22909
pincodes,160019,chandigarh,2023,1,22767
districts,chandigarh,chandigarh,2021,2,448572
pincodes,160101,chandigarh,2021,2,63492
pincodes,160002,chandigarh,2021,2,54973
pincodes,160036,chandigarh,2021,2,47535
pincodes,160047,chandigarh,2021,2,45337
pincodes,160022,chandigarh,2021,2,34573
pincodes,160014,chandigarh,2021,2,32068
pincodes,160015,chandigarh,2021,2,16673
pincodes,160030,chandigarh,2021,2,16402
pincodes,160011,chandigarh,2021,2,15925
pincodes,160019,chandigarh,2021,2,15784
districts,chandigarh,chandigarh,2021,3,480463
pincodes,160101,chandigarh,2021,3,68033
pincodes,160002,chandigarh,2021,3,58992
pincodes,160036,chandigarh,2021,3,50920
pincodes,160047,chandigarh,2021,3,48505
pincodes,160022,chandigarh,2021,3,36978
pincodes,160014,chandigarh,2021,3,34469
pincodes,160015,chandigarh,2021,3,17785
pincodes,160030,chandigarh,2021,3,17596
pincodes,160011,chandigarh,2021,3,16987
pincodes,160019,chandigarh,2021,3,16871
districts,chandigarh,chandigarh,2021,4,512092
pincodes,160101,chandigarh,2021,4,72637
pincodes,160002,chandigarh,2021,4,62969
pincodes,160036,chandigarh,2021,4,54223
pincodes,160047,chandigarh,2021,4,51660
pincodes,160022,chandigarh,2021,4,39282
pincodes,160014,chandigarh,2021,4,36857
pincodes,160015,chandigarh,2021,4,18899
pincodes,160030,chandigarh,2021,4,18735
pincodes,160011,chandigarh,2021,4,18061
pincodes,160019,chandigarh,2021,4,17944
districts,chandigarh,chandigarh,2021,1,419998
pincodes,160101,chandigarh,2021,1,59366
pincodes,160002,chandigarh,2021,1,51384
pincodes,160036,chandigarh,2021,1,44518
pincodes,160047,chandigarh,2021,1,42473
pincodes,160022,chandigarh,2021,1,32441
pincodes,160014,chandigarh,2021,1,29983
pincodes,160015,chandigarh,2021,1,15642
pincodes,160030,chandigarh,2021,1,15357
pincodes,160011,chandigarh,2021,1,14949
pincodes,160019,chandigarh,2021,1,14773
districts,chandigarh,chandigarh,2018,2,115219
pincodes,160101,chandigarh,2018,2,15846
pincodes,160002,chandigarh,2018,2,13532
pincodes,160036,chandigarh,2018,2,12172
pincodes,160047,chandigarh,2018,2,11636
pincodes,160022,chandigarh,2018,2,9558
pincodes,160014,chandigarh,2018,2,7019
pincodes,160015,chandigarh,2018,2,4883
pincodes,160030,chandigarh,2018,2,4840
pincodes,160019,chandigarh,2018,2,4407
pincodes,160020,chandigarh,2018,2,4165
districts,chandigarh,chandigarh,2018,3,143893
pincodes,160101,chandigarh,2018,3,19810
pincodes,160002,chandigarh,2018,3,16929
pincodes,160036,chandigarh,2018,3,15103
